title,excerpt,url,file_name,keyword,category
"An Expensive Law Degree, and No Place to Use It","VALPARAISO, Ind. — By most measures, John Acosta is a law school success story. He graduated from Valparaiso University Law School — a well-established regional school here in northwestern Indiana — in the top third of his class this past December, a semester ahead of schedule.",https://www.nytimes.com/2016/06/19/business/dealbook/an-expensive-law-degree-and-no-place-to-use-it.html,cd851091-6856-4c4a-bb21-dd10e314ca55.txt,Legal,legal
"Law Graduate Gets Her Day in Court, Suing Law School","Nearly a decade has passed since an aspiring young lawyer in California, Anna Alaburda, graduated in the top tier of her class, passed the state bar exam and set out to use the law degree she had spent about $150,000 to acquire.",https://www.nytimes.com/2016/03/07/business/dealbook/court-to-hear-suit-accusing-law-school-of-inflating-job-data.html,d399e2e7-4290-416a-a73b-c1d3b7c2770a.txt,Legal,legal
9th Circuit: It’s a federal crime to visit a website after being told not to visit it,"The U.S. Court of Appeals for the 9th Circuit has handed down a very important decision on the Computer Fraud and Abuse Act, Facebook v. Vachani, which I flagged just last week. For those of us worried about broad readings of the Computer Fraud and Abuse Act, the decision is quite troubling.",https://www.washingtonpost.com/news/volokh-conspiracy/wp/2016/07/12/9th-circuit-its-a-federal-crime-to-visit-a-website-after-being-told-not-to-visit-it/,ea85d7eb-e93e-457e-895b-3f02687f9bbf.txt,Legal,legal
The Law School Debt Crisis,"In 2013, the median LSAT score of students admitted to Florida Coastal School of Law was in the bottom quarter of all test-takers nationwide. According to the test’s administrators, students with scores this low are unlikely to ever pass the bar exam.",https://www.nytimes.com/2015/10/25/opinion/sunday/the-law-school-debt-crisis.html,80b0ce83-bd3e-4d4e-a9de-a09701bf581b.txt,Legal,legal
"Law School a Solid Investment, Despite Pay Discrepancies","Associate salaries at big law firms are on the rise, and that news has brought a predictable but undeserved fresh round of law school bashing.  Instead, let’s just accept that this is a world of haves and have-nots.",https://www.nytimes.com/2016/06/22/business/dealbook/law-school-a-solid-investment-despite-pay-discrepancies.html,4ab4979e-99e7-46f6-98a4-fa0c4dc859e3.txt,Legal,legal
This Infographic Shows You How to Answer Police and Avoid Arrest,"Online Paralegal Programs says that most avoidable arrests come from police trickery and intimidation, which lead you to consent to a search or admit guilt. Know your rights and how to avoid police tricks with this handy infographic.",http://lifehacker.com/this-infographic-shows-you-how-to-answer-police-and-avo-1496295929,429b688d-f593-4a2d-ae7f-817c7ea47cdc.txt,Legal,legal
The Real Problem With Law Schools,A crisis is looming in legal education.,http://www.slate.com/articles/news_and_politics/view_from_chicago/2013/04/the_real_problem_with_law_schools_too_many_lawyers.html,b18fb3b1-d8c5-494d-b40a-f0a3109e70d3.txt,Legal,legal
Cincinnati Law Dean Is Put on Leave After Proposing Ways to Cut Budget,"When Jennifer S. Bard took the reins of the University of Cincinnati College of Law in 2015, her chief mission was to overhaul the school’s troubled finances.",https://www.nytimes.com/2017/03/30/business/dealbook/cincinnati-law-school-dean-budget-cuts.html,2f37ec59-ed24-4dd5-a36f-19b81a6f7d29.txt,Legal,legal
"Law Schools and Industry Show Signs of Life, Despite Forecasts of Doom","Law school enrollment has plummeted to the lowest level in decades. If a bottom has been reached, is now a good time to go to law school?  Some say no — not now and possibly never.",https://www.nytimes.com/2015/04/01/business/dealbook/despite-forecasts-of-doom-signs-of-life-in-the-legal-industry.html,092f0af3-0557-4d73-9986-56afa2cac763.txt,Legal,legal
Socrates Takes a Back Seat to Business and Tech,"The students are pitching.  On a spring afternoon at Michigan State University, 15 law students are presenting start-up proposals to a panel of legal scholars and entrepreneurs and an audience of fellow students.",https://www.nytimes.com/2014/08/03/education/edlife/socrates-takes-a-back-seat-to-business-and-tech.html,0fa251ce-96c1-4a4a-a1ff-c2d0fdeaa956.txt,Legal,legal
The 10 Key Legal Documents for Your Business,Documents play an essential role in protecting the interests of the business and business owners over the course of a company’s lifetime. Here is a list of the 10 most common legal documents to help you determine what your business needs.   1. Company bylaws for corporations.,https://www.entrepreneur.com/article/236967,bb363991-e7a8-4302-bbea-db03fa13d6eb.txt,Legal,legal
How an Immigrant Millennial Lawyer Is Disrupting the $400 Billion Legal Industry,"​Nehal Madhani isn't your typical entrepreneur. A first-generation immigrant, Madhani worked hard in school, graduated from University of Pennsylvania Law School, and landed a job at the prestigious law firm Kirkland & Ellis.",https://www.inc.com/maisie-devine/how-an-immigrant-millennial-lawyer-is-disrupting-the-400-billion-legal-industry.html,7825c458-f455-423e-be2e-f7af12d749c2.txt,Legal,legal
Now Is a Great Time to Apply to Law School,"After several wretched post-recession years, the job market for new law school graduates may be on the verge of a recovery. So I recently published a post titled “Apply to Law School Now! We’re Serious.”",http://www.slate.com/articles/business/moneybox/2014/06/why_now_is_a_great_time_to_go_to_law_school_part_2.html,a7820731-0c46-4575-8979-d2e0839f1400.txt,Legal,legal
5 Apps & Online Tools To Help You Write a Will,"No one likes the idea of writing a will, but everyone has to do it sometime. And while you could pay hundreds or thousands of dollars to have a lawyer to do it, you can draft a legally effective and binding one with a bit of help from a few websites and software applications.",http://www.makeuseof.com/tag/5-apps-online-tools-help-write-will/,48a6ee51-8ed0-431f-b3f1-badec5752081.txt,Legal,legal
Buying Sex Should Not Be Legal,"DUBLIN — HERE in my city, earlier this month, Amnesty International’s international council endorsed a new policy calling for the decriminalization of the global sex trade.",https://www.nytimes.com/2015/08/29/opinion/buying-sex-should-not-be-legal.html,34408975-7bed-4166-8bb0-9170eab4e07b.txt,Legal,legal
Lawyers With Lowest Pay Report More Happiness,"Of the many rewards associated with becoming a lawyer — wealth, status, stimulating work — day-to-day happiness has never been high on the list. Perhaps, a new study suggests, that is because lawyers and law students are focusing on the wrong rewards.",https://well.blogs.nytimes.com/2015/05/12/lawyers-with-lowest-pay-report-more-happiness/,ac26c175-0471-42c7-a3f0-cc69f659c78a.txt,Legal,legal
"7 reasons you shouldn’t go to law school (unless you really, really want to be a lawyer)",I went to law school. I loved all three years of it.,https://www.vox.com/2015/6/5/8724555/should-i-go-to-law-school,0dfd1fe8-09fa-4a08-9cc0-e14d2977f997.txt,Legal,legal
Don’t Skimp on Legal Training,"IRVINE, Calif. — Legal education, like all education, can certainly be improved, but the widely made claims of a “crisis” are exaggerated and do not reflect the contributions legal education makes to achieving justice and well-being for many in the world.",https://www.nytimes.com/2014/04/15/opinion/dont-skimp-on-legal-training.html,dc426373-b1f1-4247-a189-2e92e237ec27.txt,Legal,legal
Ruling in Mexico Sets Into Motion Legal Marijuana,"The Mexican Supreme Court opened the door to legalizing marijuana on Wednesday, delivering a pointed challenge to the nation’s strict substance abuse laws and adding its weight to the growing debate in Latin America over the costs and consequences of the war against drugs.",https://www.nytimes.com/2015/11/05/world/americas/mexico-supreme-court-marijuana-ruling.html,99034448-d3fe-48dc-bd88-e65807826f2e.txt,Legal,legal
The Legal One Per Cent,"After every recession since the Second World War, the legal profession swiftly and robustly recovered. Not this time. The market for lawyers shrank following the post-2008 recession, and no one thinks that it’s coming all the way back.",http://www.newyorker.com/news/daily-comment/legal-one-per-cent,053a9f7d-8824-4cea-8bb9-e01fca59ef5c.txt,Legal,legal
Should You Be Allowed to Invest in a Lawsuit?,"In recent years, investors have started buying shares in other people’s litigation proceedings. Are they warping the legal system in the process?  By MATTATHIAS SCHWARTZOCT. 22, 2015",https://www.nytimes.com/2015/10/25/magazine/should-you-be-allowed-to-invest-in-a-lawsuit.html,2f35c07b-db5b-400f-adfc-287451d56c04.txt,Legal,legal
Why law schools are losing relevance — and how they’re trying to win it back,"Law schools across the country are facing their lowest enrollment numbers in years, causing some to slash their budgets and revamp their programs in an effort to attract students worried about finding a job in a diminished legal industry.",https://www.washingtonpost.com/business/economy/why-law-schools-are-losing-relevance--and-how-theyre-trying-to-win-it-back/2015/04/20/ca0ae7fe-cf07-11e4-a2a7-9517a3a70506_story.html,c4482617-3598-407f-a489-29dd16ae504d.txt,Legal,legal
The Defenders,"This story was co-published with The Awl and funded by Longreads Members.  On December 20, 2013, Christine Morales got up at seven to make breakfast for Kierra, her two-year-old daughter.",https://longreads.com/2016/04/25/the-defenders/,7547efd1-3308-46a9-a644-63148a0fcd0e.txt,Legal,legal
James Bailey Is a Liar. Is He a Murderer?,"Ruth Robinson met James Bailey by accident. Robinson, a 39-year-old lawyer from Birmingham, Alabama, was trying to schedule a legal visit at Holman Correctional Facility with an inmate named Bailey. But it turned out there was more than one inmate by that name at the southern Alabama prison.",http://www.slate.com/articles/news_and_politics/crime/2017/02/will_new_evidence_in_a_dothan_alabama_murder_case_prove_james_bailey_is.html,0ea68f15-77be-4ef2-8572-b43f3ffb1db7.txt,Legal,legal
Launching A Startup? Make A Clean Legal Break From Your Employer First,"Editor’s note: Stephanie Singer practices law at WilmerHale where she advises emerging companies in the technology and life sciences industries on formation, financings and ongoing corporate matters.  Thousands of entrepreneurs quit their jobs each year to start their own companies.",https://techcrunch.com/2013/06/28/launching-a-startup-make-a-clean-legal-break-from-your-employer-first/,3eda285d-2bf3-431f-a526-9aad1cc30de3.txt,Legal,legal
The Law-School Scam,"For-profit law schools are a capitalist dream of privatized profits and socialized losses. But for their debt-saddled, no-job-prospect graduates, they can be a nightmare.  David Frakt isn’t easily intimidated by public-speaking assignments.",https://www.theatlantic.com/features/archive/2014/08/the-law-school-scam/375069/,ab58eeeb-2e3e-446b-bdc9-1784c6393707.txt,Legal,legal
Designing Contracts for the XXI Century,"A design contract is like a business card—it comes from the same desk, and bears the same creative mark.",https://alistapart.com/article/designing-contracts-for-the-xxi-century,2330d3d8-c7d2-46ac-bbbe-7853582bddc1.txt,Legal,legal
What Will Happen to Americans Who Can't Afford an Attorney?,"President Trump’s budget would eliminate the Legal Services Corporation, which helps low-income individuals obtain representation in civil proceedings.  On the campaign trail, President Trump pledged “to bring hope to every forgotten stretch of this country.",https://www.theatlantic.com/politics/archive/2017/03/legal-services-corporation/520083/,2f5d95aa-2eae-4203-93ab-68bb5d4c317e.txt,Legal,legal
How I turned a traffic ticket into the constitutional trial of the century,"The traffic-camera ticket: like a parking ticket, it looks lawful enough. When they receive one, most people simply write the check. It seems like the sensible and law-abiding thing to do.  But this is not a parking ticket. In legal terms, it is not a proceeding in rem—against your car.",https://arstechnica.com/tech-policy/2017/01/op-ed-how-i-turned-a-traffic-ticket-into-the-constitutional-trial-of-the-century/,ef6b5bf9-7869-48f8-b609-e1d7baa7464a.txt,Legal,legal
"Secrets, lies and Snowden's email: why I was forced to shut down Lavabit","For the first time, the founder of an encrypted email startup that was supposed to insure privacy for all reveals how the FBI and the US legal system made sure we don't have the right to much privacy in the first place             For the first time, the founder of an encrypted email startup that",https://www.theguardian.com/commentisfree/2014/may/20/why-did-lavabit-shut-down-snowden-email,04d05778-0ff2-4472-92e9-609ab119c40d.txt,Legal,legal
6 Good Tips for Your Freelance Design Contracts,"In freelance work, having legal contracts between you and the clients you work with is important. Contracts legally protect you and your business in various ways and helps in making sure that you’re properly compensated for the work that you do.",https://www.webpagefx.com/blog/web-design/tips-freelancer-design-contracts/,7255dac2-ff85-43db-a7b2-a2c9d6cb54c1.txt,Legal,legal
5 Dumbass Legal Mistakes Movies Keep Making,"Nobody wants to watch The Fast And The Furious gang sit through traffic court for two hours. In Hollywood, laws only exist when they're convenient to the plot.",http://www.cracked.com/article_24699_5-clear-signs-no-one-in-hollywood-understands-how-laws-work.html,c033bd43-e6a0-41bc-8127-bcf3192c1709.txt,Legal,legal
Legal Topics,"With Nolo's Quicken WillMaker, create a will, living will, and more. more  Nolo's online filing service can form your LLC today. more",http://www.nolo.com/legal-encyclopedia,e8eb00a5-488f-4eba-b430-48d7f7ca49dc.txt,Legal,legal
Startup Document Center,Give your new business a jump start with Business Insider's   selection of business and legal documents. Powered by   DocStoc.    ,http://www.businessinsider.com/document-center,f4529c7d-386e-4bd2-9fbb-88cc47f647f0.txt,Legal,legal
"A.I. Is Doing Legal Work. But It Won’t Replace Lawyers, Yet.",Impressive advances in artificial intelligence technology tailored for legal work have led some lawyers to worry that their profession may be Silicon Valley’s next victim.  But recent research and even the people working on the software meant to automate legal work say the adoption of A.I.,https://www.nytimes.com/2017/03/19/technology/lawyers-artificial-intelligence.html,1e2139af-cedd-4e76-9b4f-a338053ff932.txt,Legal,legal
"JPMorgan Software Does in Seconds What Took Lawyers 360,000 Hours","At JPMorgan Chase & Co., a learning machine is parsing financial deals that once kept legal teams busy for thousands of hours.",https://www.bloomberg.com/news/articles/2017-02-28/jpmorgan-marshals-an-army-of-developers-to-automate-high-finance,2d23af2a-2bff-4312-a731-8c85018e3a64.txt,Legal,legal
FBI Rewrites Federal Law to Let Hillary Off the Hook,"There is no way of getting around this: According to Director James Comey (disclosure: a former colleague and longtime friend of mine), Hillary Clinton checked every box required for a felony violation of Section 793(f) of the federal penal code (Title 18): With lawful access to highly classified i",http://www.nationalreview.com/corner/437479/fbi-rewrites-federal-law-let-hillary-hook,ebfbc2e8-ed25-4da5-86f8-2db6dcf62ca0.txt,Legal,legal
‘I Consider Law School A Waste Of My Life And An Extraordinary Waste Of Money',"Business Insider has been in touch with a 28-year-old lawyer who   has deep regrets about his decision to go to law school. He   agreed to answer questions about the burdens of law school debt,   and about what he'd do differently if he could.      This law school graduate's answers are sobering.",http://www.businessinsider.com/is-law-school-worth-the-money-2013-12,46bee871-5ff4-4501-8944-f490e4a8b949.txt,Legal,legal
Law schools are in a death spiral. Maybe now they’ll finally change.,"“March madness” holds a different meaning in the legal world. While most of the country looks forward to fast breaks and Cinderella upsets, law schools are bracing themselves for another type of madness: the annual carnage left by the U.S. News & World Report rankings.",https://www.washingtonpost.com/posteverything/wp/2015/03/09/law-schools-are-in-a-death-spiral-maybe-now-theyll-finally-change/,2e6a80c9-102a-4daa-9b5e-c69d928423bb.txt,Legal,legal
For-Profit Law School Faces Crisis After Losing Federal Loans,"CHARLOTTE, N.C. — Toni Valentine, a third-year law student, wanted to know if her school, Charlotte School of Law, was going to close, but it was not telling her.  So, she took an overnight bus last month from here to the Education Department in Washington.",https://www.nytimes.com/2017/02/07/business/dealbook/for-profit-charlotte-school-of-law-loans.html,c66a062f-d600-4a6e-8d45-c3a4a8c0883d.txt,Legal,legal
5 Legal Rights Women Have That Men Don’t,"I’ve had an opportunity lately to speak to a lot of feminists about why so many young women are rejecting feminism, and one theme that has come up repeatedly is that feminism is interested in equal rights for everyone.",http://thoughtcatalog.com/janet-bloomfield/2014/08/5-legal-rights-women-have-that-men-dont/,a042d1a9-be58-43c6-88ad-f630f04b79f4.txt,Legal,legal
Legal Shield Reviews | Number 1 Problem With Legal Shield,Legal Shield Reviews- Learn the truth now to really make it with Legal Shield & learn why 97% of Legal Shield reps fail. http://gomlmleads.com/go/legal-shield - LegalShieldLegal Shield Reviews- Is It All Just Hype Or Is It A Right?Legal Shield Reviews looks at whether the concept of Legal Shield is,https://www.youtube.com/watch?v=9E5F4m-4IQ8,606de5d8-ced7-4bc2-82ae-e1a7b1568250.txt,Legal,legal
When and How Do I Have to Use Trademark Symbols?,"You trademarked your brand or company name and you can use a trademark symbol going forward. That’s great news, but knowing when and how to use that symbol can be confusing. I’m frequently asked whether or not trademark symbols have to be used in specific marketing pieces.",https://www.forbes.com/sites/work-in-progress/2014/03/12/when-and-how-do-i-have-to-use-trademark-symbols/,9bedc3c2-8e9a-402e-8fd1-d8041edc96bb.txt,Legal,legal
"What is the Difference Between “Friends and Family”, Seed and Series A Financings?",Entrepreneurs often need only modest amounts of capital in the early stages to cover expenses incidental to the business. Sometimes entrepreneurs cover the company’s early expenses through personal savings or even credit card debt.,https://www.cooleygo.com/difference-friends-family-seed-series-financings/,75b7a4cb-2a4a-437d-aeec-ba43651ef9d3.txt,Legal,legal
The Collective Legal Guide For Designers (Contract Samples) – Smashing Magazine,"Rule number one for designers of all kinds: use a contract. Sometimes, this is easier said than done.",https://www.smashingmagazine.com/2013/04/legal-guide-contract-samples-for-designers/,51f4f583-af3f-421e-88d6-cd9ee7cd0140.txt,Legal,legal
Uruguay’s Marijuana Law Turns Pharmacists Into Dealers,"MONTEVIDEO, Uruguay — The rules are a bit of a buzzkill. Drug users must officially register with the government. Machines will scan buyers’ fingerprints at every purchase, and there are strict quotas to prevent overindulgence.",https://www.nytimes.com/2017/07/19/world/americas/uruguay-legalizes-pot-marijuana.html,1e4302c7-e5a5-47fe-b2ab-64bb167919d2.txt,Legal,legal
Upsetting The Applecart Of Legal Research,"If you had to pick the most staid area of legal technology, you might choose legal research.",http://abovethelaw.com/2017/05/upsetting-the-applecart-of-legal-research/,c80856f2-176a-4287-953e-935fb8cac564.txt,Legal,legal
How AI And Crowdsourcing Are Remaking The Legal Profession,"“The legal industry is ripe for innovation,” says attorney and journalist Robert Ambrogi, who covers the role of technology in law. In an influential April 13 blog post, Ambrogi proclaimed a boom in legal tech startups based on a more than doubling of listings on startup directory AngelList.",https://www.fastcompany.com/3059725/how-ai-and-crowdsourcing-are-remaking-the-legal-profession,e5f41825-01ef-49cd-8ab9-6f59e103a479.txt,Legal,legal
An incomplete inventory of NewLaw,"So I was asked to give a presentation about “NewLaw.” No problem at all — aside from the minor, niggling detail of figuring out what “NewLaw” is supposed to be.  Like other terms in vogue within the legal profession (cf.",https://www.law21.ca/2014/05/incomplete-inventory-newlaw/,5d9da03d-3a79-4995-be8f-99dc0289dc57.txt,Legal,legal
Antonin Scalia Is the Supreme Court's Greatest Writer,"Legal decisions are very rarely read for pleasure. All too many judges feel that the majesty of the law needs to be protected with the barbed wire of rebarbative prose, prickly with forbidding jargon and headache-inducing abstraction.",https://newrepublic.com/article/122167/antonin-scalia-supreme-courts-greatest-writer,dcdb37d9-fa62-446f-950e-26da1ffd152d.txt,Legal,legal
"Sweepstakes, Contests, and Giveaway Laws Bloggers and Brands Need to Know","More and more I’m seeing giveaways that may not be fully compliant with federal or state laws governing giveaways. Whether online or off, there are a host of laws that every contest holder must follow or risk significant fines or, in some states, criminal prosecution. Giveaway laws in the U.S.",http://sarafhawkins.com/blog-law-is-your-giveaway-legal/,9a6dd9d5-e12c-4da1-a3f8-a7015531ccf1.txt,Legal,legal
Eric Garner and the Legal Rules That Enable Police Violence,"ERIC GARNER was not the first American to be choked by the police, and he will not be the last, thanks to legal rules that prevent victims of police violence from asking federal courts to help stop deadly practices.  The 1983 case City of Los Angeles v. Lyons vividly illustrates the problem.",https://www.nytimes.com/2014/12/06/opinion/eric-garner-and-the-legal-rules-that-enable-police-violence.html,6b7fc96d-4482-47e5-9b58-64a1133c028e.txt,Legal,legal
Top 10 Legal Mistakes By Early-Stage Entrepreneurs,"Once in awhile the attorneys do know best. This week I interviewed Andrew Buffmire, attorney for Michael Best & Friedrich LLP’s Salt Lake office.",http://www.forbes.com/sites/cherylsnappconner/2014/03/29/top-10-legal-mistakes-by-early-stage-entrepreneurs/,d2a6c123-a75b-4e39-b064-389e06d34164.txt,Legal,legal
Legal Fight Ends for James Risen of the New York Times,"WASHINGTON —  James Risen, a New York Times reporter, will not be called to testify at a leak trial scheduled to begin this week, lawyers said Monday, ending a seven-year legal fight over whether he could be forced to identify his confidential sources.  The Justice Department wanted Mr.",https://www.nytimes.com/2015/01/13/us/times-reporter-james-risen-will-not-be-called-to-testify-in-leak-case-lawyers-say.html,d144d5bd-ebec-43a8-aa34-a676afc14a12.txt,Legal,legal
'Are you on drugs?': Trump lawyer Ty Cobb slams 'rabid' press in lengthy response to questions on Comey letter,Trump reportedly listed Comey's refusal to confirm   publicly that he was not personally under FBI investigation as   one reason for his dismissal.,http://www.businessinsider.com/trump-lawyer-ty-cobb-comey-letter-2017-9,d58258cf-3660-4862-873f-4f429dfa7d3a.txt,Lawyer,legal
Lawyer “Devastated” by Theft of Office Frog,"The frog was special, said New York lawyer Thomas Liotti, because a client gave it to him over 20 years ago, and it had the office mascot ever since.",http://loweringthebar.net/2017/08/lawyer-devastated-by-theft-of-office-frog.html,d2fadfdc-d101-4626-9b80-01c34fb628f3.txt,Lawyer,legal
Eric Gonzalez for Brooklyn District Attorney,"The district attorney for Brooklyn has never been a household name outside New York City, or even inside it.",https://www.nytimes.com/interactive/2017/09/04/opinion/editorials/Eric-Gonzalez-for-Brooklyn-District-Attorney.html,294e74fa-da30-4838-b75d-3ccf0da1adfa.txt,Lawyer,legal
Moscow Confirms Receiving Email From Trump Organization Lawyer,MOSCOW—Kremlin spokesman Dmitry Peskov confirmed Wednesday that his office received an email from the Trump Organization lawyer Michael Cohen regarding a building project in Moscow but said Russian President Vladimir Putin had never been informed.,https://www.wsj.com/articles/moscow-confirms-receiving-email-from-trump-organization-lawyer-1504099504,877e305e-b3ab-403d-b7f7-888e91eefb28.txt,Lawyer,legal
"Ben Brafman, the Last of the Big-Time Defense Attorneys","New York once abounded with high-profile defense attorneys, the kind who would swagger into courtrooms and, sometimes, at least, extricate mobsters and celebrities from their entanglements with the criminal-justice system.",https://www.newyorker.com/news/daily-comment/ben-brafman-the-last-of-the-big-time-defense-attorneys,942c180c-ab08-415a-9c7f-aa59b4cd9a32.txt,Lawyer,legal
Kremlin confirms Trump's lawyer reached out about deal,"MOSCOW (AP) — The Kremlin on Wednesday confirmed that President Donald Trump's personal lawyer reached out to them during the 2016 presidential campaign, seeking help for a business project in Russia.",http://www.apnewsarchive.com/2017/The-Kremlin-has-confirmed-that-President-Donald-Trump-s-personal-lawyer-has-reached-out-to-them-during-the-2016-presidential-campaign-seeking-help-for-a-business-project-in-Russia/id-b584e7f4fffe46f6ae4520727f117201,c29a6a78-5792-4fd2-867e-8c0fe472e3b5.txt,Lawyer,legal
Special counsel subpoenas Manafort's former attorney and spokesman,"Washington (CNN)Special Counsel Robert Mueller has issued subpoenas to a former lawyer for Paul Manafort and to Manafort's current spokesman, an aggressive tactic that suggests an effort to add pressure on the former Trump campaign chairman.",http://www.cnn.com/2017/08/29/politics/mueller-manafort-attorney-spokesman-subpoenas/index.html,60fd50ae-9e18-4bf1-94a9-f8e4de28fbc3.txt,Lawyer,legal
Trump Lawyer ‘Vehemently’ Denies Russian Collusion,"WASHINGTON — President Trump’s longtime lawyer, Michael D.",https://www.nytimes.com/2017/08/30/us/politics/trump-russia-michael-cohen.html,a7f8755b-8039-49c7-b95a-08742f682672.txt,Lawyer,legal
Kenya opposition leader says will not share power,"NAIROBI (Reuters) - Kenya’s opposition leader Raila Odinga said on Sunday that his coalition will not share power, two days after the Supreme Court voided last month’s presidential election and ordered a new poll within 60 days.",https://www.reuters.com/article/us-kenya-election/kenya-opposition-leader-says-will-not-share-power-idUSKCN1BE0OH,538bc37a-58c6-412a-9758-1567d4fab127.txt,Lawyer,legal
Offering Legal Aid After Harvey,"Debra Wray Furrh, the advocacy director of Lone Star Legal Aid, evacuated to Texarkana last week when Hurricane Harvey struck. The Houston headquarters were closed. One colleague fled to Nacogdoches, and another was stuck at home, in Pearland.",https://www.newyorker.com/magazine/2017/09/11/offering-legal-aid-after-harvey,95a0a696-e1a0-4545-99f6-80d387a59718.txt,Lawyer,legal
"The Lawyer, the Addict","In July 2015, something was very wrong with my ex-husband, Peter. His behavior over the preceding 18 months had been erratic and odd. He could be angry and threatening one minute, remorseful and generous the next.",https://www.nytimes.com/2017/07/15/business/lawyers-addiction-mental-health.html,0614a6b7-dce7-4012-8622-59e00fe0844e.txt,Lawyer,legal
How to Work with Lawyers at a Startup,"I recently read a post over on VentureHacks titled, “Top Ten Reasons Entrepreneurs Hate Lawyers” written by Scott Walker (who blogs on legal issues for entrepreneurs). I know that people have an allergy to lawyers out of fear of being screwed. Much of this is unfounded — some is not.",https://bothsidesofthetable.com/how-to-work-with-lawyers-at-a-startup-cf4f15feb8d3,3c0a9ad5-5543-4a07-b779-9ee689da934b.txt,Lawyer,legal
Why You Won’t Get Your Day in Court,"Over the past few decades, ordinary US citizens have increasingly been denied effective access to their courts. There are many reasons for this. One is the ever greater cost of hiring a lawyer.",http://www.nybooks.com/articles/2016/11/24/why-you-wont-get-your-day-in-court/,cdbbdd48-d7ea-4e2f-a17f-210fb9a5874c.txt,Lawyer,legal
