title,excerpt,url,file_name,keyword,category
"Religious children are meaner than their secular counterparts, study finds","Religious belief appears to have negative influence on children’s altruism and judgments of others’ actions even as parents see them as ‘more empathetic’ Children from religious families are less kind and more punitive than those from non-religious households, according to a new study.",https://www.theguardian.com/world/2015/nov/06/religious-children-less-altruistic-secular-kids-study,c3beb2be-5687-45fb-a52e-315a2b3c47b7.txt,Religion,religion
Reza Aslan: Why I am a Muslim,"Reza Aslan is the author of ""Zealot: The Life and Times of Jesus of Nazareth"" and the host of CNN's original series ""Believer With Reza Aslan."" The views expressed are his own.  What's your most unshakeable belief, and why? Share your personal story on CNN.",http://www.cnn.com/2017/02/26/opinions/believer-personal-faith-essay-reza-aslan/index.html,ee5d2bb7-e346-4ea9-9742-a547aeef92dd.txt,Religion,religion
Why Islam prohibits images of Muhammad,"LOOK upwards in the magnificent place of worship in Istanbul now known as the Hagia Sophia Museum, and you will see two different ways of approaching the divine, reflecting different phases in the building's history.",https://www.economist.com/blogs/economist-explains/2015/01/economist-explains-12,1a9521b7-b3d1-4347-aeac-a3f45fd2dd3a.txt,Religion,religion
Why Are There No New Major Religions?,"The story of one imprisoned prophet illustrates the difficulties of getting a “baby religion” off the ground.  Cipinang prison stands like a huge fortress in East Jakarta, its massive walls and guard towers separating the city’s bustling traffic from the criminals held within its gates.",https://www.theatlantic.com/international/archive/2017/08/new-religions/533745/,1ac7696b-7946-4dd6-bf8b-c21c6540a9a2.txt,Religion,religion
How American parenting is killing the American marriage,"Sometime between when we were children and when we had children of our own, parenthood became a religion in America. As with many religions, complete unthinking devotion is required from its practitioners.",https://qz.com/273255/how-american-parenting-is-killing-the-american-marriage/,d266c248-6b6f-42b8-bddf-3efef5b2264c.txt,Religion,religion
We Only Learn If We Repeat,"One of the most obvious but striking things about a modern education is that you go through it only once. You show up every day for a number of years, get filled up with knowledge and then, once you’re twenty-one or so, you stop – and begin the rest of your life.",http://www.thebookoflife.org/we-only-learn-if-we-repeat/,f5e90fa5-99dd-42ea-b9f2-8b099518a3fe.txt,Religion,religion
Why Don’t I Criticize Israel?,"AUDIO TRANSCRIPT [Note: This is a verbatim transcript of a spoken podcast. However, I have added notes like this one to clarify controversial points.—SH]",http://www.samharris.org/blog/item/why-dont-i-criticize-israel/,855ddd87-a095-4269-b0bd-fc487c35ad4d.txt,Religion,religion
Godless Parents Are Doing a Better Job,"Hate to break it to you, Bible thumpers: Parents who raise their kids without religion are doing just fine, studies say, possibly even better. Overall, not believing in God seems to make people and their offspring more tolerant. Less racist. Less sexist. Enviro-friendly.",http://jezebel.com/godless-parents-are-doing-a-better-job-1682844001,a5c88701-33b0-4964-9184-01405ba42773.txt,Religion,religion
"When Some Turn to Church, Others Go to CrossFit","Ali Huberlie, a 27-year-old education consultant in Boston, awakens at 4:45 every morning to go to her CrossFit “box,” or gym, where she spends two hours. When she and her boyfriend, whom she met through CrossFit, went apartment-hunting, they chose a neighborhood near their box.",https://www.nytimes.com/2015/11/28/us/some-turn-to-church-others-to-crossfit.html,ca4f839b-9138-4e28-9a81-762d6a8f4e3d.txt,Religion,religion
Reza Aslan on What the New Atheists Get Wrong About Islam,"In the recent culture-war flare-ups over Islam, the side arguing that the religion is inherently dangerous and violent has tended to be overrepresented in the media, pulling together an unlikely coalition of right-wingers and otherwise-liberal pundits like Bill",http://nymag.com/scienceofus/2014/10/reza-aslan-on-what-the-new-atheists-get-wrong.html,f55a17be-4dc4-484f-a3cd-ea14e38c62d5.txt,Religion,religion
What Happens to Your Brain When You Stop Believing in God,"My belief in God didn't spontaneously combust—it faded. I lost my virginity at 16. I stopped going to church. I snuck out past curfew. As punishment, my mom made me memorize Bible verses, and I recited them like recipes.  Our disbelief was gradual.",https://tonic.vice.com/en_us/article/8qjv7v/what-happens-to-your-brain-when-you-stop-believing-in-god,ffcd035f-f5a9-4eb1-843c-f7735805cede.txt,Religion,religion
The limits of tolerance,"Throughout the Western world, the political ‘Left’ is in disarray. It is fragmented, rudderless and lacks a coherent plan to stem the tide of ‘populism’, nationalism and xenophobia.",https://aeon.co/essays/why-religious-identities-are-not-immune-to-robust-criticism,dfa62f89-c526-4c96-8f5b-b4a454d826cc.txt,Religion,religion
"The world is getting more religious, because the poor go for God",Religion itself thrives in places where liberal individualism fails. That’s the real clash of civilisations Religion itself thrives in places where liberal individualism fails.,https://www.theguardian.com/commentisfree/belief/2016/may/26/the-world-is-getting-more-religious-because-the-poor-go-for-god,d126bd85-9d37-4f10-8759-fbb445d84f9d.txt,Religion,religion
Religion without belief,"Since the dawn of anthropology, sociology and psychology, religion has been an object of fascination. Founding figures such as Sigmund Freud, Émile Durkheim and Max Weber all attempted to dissect it, taxonomise it, and explore its psychological and social functions.",https://aeon.co/essays/can-religion-be-based-on-ritual-practice-without-belief,366523c4-0209-4f31-901d-db76b8145ae2.txt,Religion,religion
What is the difference between Sunni and Shia Muslims?,"CLASHES between Islam's two big sects, the Sunni and the Shia, take place across the Muslim world. In the Middle East a potent mix of religion and politics has sharpened the divide between Iran’s Shia government and the Gulf states, which have Sunni governments.",https://www.economist.com/blogs/economist-explains/2013/05/economist-explains-19,dee13cb3-3d53-4461-9bc5-ebff42c9e2df.txt,Religion,religion
Should Tyler Cowen Believe in God?,"A little while ago the prolific and intellectually-promiscuous Tyler Cowen solicited the strongest arguments for the existence of God, and then with some prodding followed up with a post outlining some of his reasons for not being a believer.",https://douthat.blogs.nytimes.com/2017/07/06/should-tyler-cowen-believe-in-god/,70d71be7-4cdc-4ccc-b175-94db325fdd42.txt,Religion,religion
Statue Of A Homeless Jesus Startles A Wealthy Community,The statue depicts Jesus as a vagrant sleeping on a park bench. St. Alban's Episcopal Church installed the homeless Jesus statue on its property in the middle of an upscale neighborhood filled with well-kept townhomes.,http://www.npr.org/2014/04/13/302019921/statue-of-a-homeless-jesus-startles-a-wealthy-community,69e8d0d4-ae5b-46bf-8fa5-3de518068c76.txt,Religion,religion
Will religion ever disappear?,"A growing number of people, millions worldwide, say they believe that life definitively ends at death – that there is no God, no afterlife and no divine plan. And it’s an outlook that could be gaining momentum – despite its lack of cheer.",http://www.bbc.com/future/story/20141219-will-religion-ever-disappear,98a5e506-8a22-4f5c-b2aa-fc0e6ee986bd.txt,Religion,religion
An Open Letter to Moderate Muslims,Let's start with what I'm not going to do.  I'm not going to accuse you of staying silent in the face of the horrific atrocities being committed around the world by your co-religionists.,http://www.huffingtonpost.com/ali-a-rizvi/an-open-letter-to-moderat_b_5930764.html,49f0f20a-c5e1-49d0-8200-3f5ba4a0f4f5.txt,Religion,religion
The Muslims of Early America,IT was not the imam’s first time at the rodeo.,https://www.nytimes.com/2015/02/09/opinion/the-founding-muslims.html,a1abbd6d-3501-4f25-a3b1-6817df0c8442.txt,Religion,religion
It’s Not Just Mike Pence. Americans Are Wary of Being Alone With the Opposite Sex.,"Men and women still don’t seem to have figured out how to work or socialize together. For many, according to a new Morning Consult poll conducted for The New York Times, it is better simply to avoid each other.  Many men and women are wary of a range of one-on-one situations, the poll found.",https://www.nytimes.com/2017/07/01/upshot/members-of-the-opposite-sex-at-work-gender-study.html,030a7e48-537d-4eda-b786-95e383853495.txt,Religion,religion
"To Understand Religion, Think Football","The invention of religion is a big bang in human history. Gods and spirits helped explain the unexplainable, and religious belief gave meaning and purpose to people struggling to survive.",http://nautil.us/issue/17/big-bangs/to-understand-religion-think-football,824bdd1d-dfea-484f-905f-fe87a5843bba.txt,Religion,religion
'Jesus Hasn't Saved Us': The Young Black Women Returning to Ancestral Religions,"Michelle Yaa does not feel she converted to Comfa, the Afro-American religion practiced in Guyana. ""I call it an awakening."" she says. ""It's just waking up.""  Yaa, like increasing numbers of the African diaspora, decided to stop practicing Christianity in favor of a religion of African heritage.",https://broadly.vice.com/en_us/article/jesus-hasnt-saved-us-young-black-women-returning-ancestral-religions,922a3285-ffa2-4899-9970-da10cb8ecdfd.txt,Religion,religion
‘I cannot recall a time when Muslims were suspected en masse of being unpatriotic’: Naseeruddin Shah,"It is believed that the first sound entering a new-born Muslim’s ears should be the Azaan or the Kalma. Either one must have been the first sound I heard too, though, of course, I have no memory of it now.",http://www.hindustantimes.com/india-news/i-cannot-recall-a-time-when-muslims-were-suspected-en-masse-of-being-unpatriotic-naseeruddin-shah/story-L4xVpcVEluGV3fRmoEsSvN.html,18d9c167-d32f-4d5b-b8fc-6219ca4abd03.txt,Religion,religion
Keep Your Identity Small,"As a rule, any mention of religion on an online forum degenerates into a religious argument. Why? Why does this happen with religion and not with Javascript or baking or other topics people talk about on forums?",http://paulgraham.com/identity.html,fdddf2c6-0839-4078-bdc4-dc037d87d915.txt,Religion,religion
Poll Shows Major Shift in Identity of U.S. Jews,"The first major survey of American Jews in more than 10 years finds a significant rise in those who are not religious, marry outside the faith and are not raising their children Jewish — resulting in rapid assimilation that is sweeping through every branch of Judaism except the Orthodox.",https://www.nytimes.com/2013/10/01/us/poll-shows-major-shift-in-identity-of-us-jews.html,81691a94-7016-452b-93b3-78ccc5f4333b.txt,Religion,religion
Why Islam forbids images of Mohammed,"(CNN)French officials are still trying to determine what caused gunmen to attack a satirical magazine in Paris, killing 12 people. But, according to French media, the gunmen yelled, ""We have avenged the Prophet!"" as they stormed the office.",http://www.cnn.com/2015/01/07/living/islam-prophet-images/index.html,386341a0-247a-4ff2-9b3d-144b669c5951.txt,Religion,religion
Why Do Anything? A Meditation on Procrastination,"Have you heard the story of the architect from Shiraz who designed the world’s most beautiful mosque? No one had ever conjured up such a design. It was breathtakingly daring yet well-proportioned, divinely sophisticated, yet radiating a distinctly human warmth.",https://www.nytimes.com/2016/09/18/opinion/why-do-anything.html,4219aa97-a378-4987-aac2-7894d269f7d2.txt,Religion,religion
What God does to your brain,"When neuroscientist Andrew Newberg scanned the brain of “Kevin”, a staunch atheist, while he was meditating, he made a fascinating discovery.",http://www.telegraph.co.uk/culture/books/10914137/What-God-does-to-your-brain.html,1d6c404f-3ffa-494f-acac-52002def31c2.txt,Religion,religion
What Religion Would Jesus Belong To?,"ONE puzzle of the world is that religions often don’t resemble their founders.  Jesus never mentioned gays or abortion but focused on the sick and the poor, yet some Christian leaders have prospered by demonizing gays.",https://www.nytimes.com/2016/09/04/opinion/sunday/what-religion-would-jesus-belong-to.html,88d7f081-9384-40b8-961f-2d36c0e7f9a0.txt,Religion,religion
Bill Maher Isn’t the Only One Who Misunderstands Religion,"BILL MAHER’s recent rant against Islam has set off a fierce debate about the problem of religious violence, particularly when it comes to Islam.  Mr.",https://www.nytimes.com/2014/10/09/opinion/bill-maher-isnt-the-only-one-who-misunderstands-religion.html,5f9b4f8a-f78a-477e-b63b-c9af3e8a1b8d.txt,Religion,religion
"Atheism, the Computer Model","In the United States, the nones have it. The nones being people with no organized religion and increasingly no belief in God or a universal spiritual power.",http://nautil.us/issue/45/power/atheism-the-computer-model,4227ae17-d973-4a45-96ca-544857aada41.txt,Religion,religion
Religion’s smart-people problem: The shaky intellectual foundations of absolute faith,Religious belief the world over has a strenuous relationship with intellectualism. But why? Should you believe in a God? Not according to most academic philosophers. A comprehensive survey revealed that only about 14 percent of English speaking professional philosophers are theists.,http://www.salon.com/2014/12/21/religions_smart_people_problem_the_shaky_intellectual_foundations_of_absolute_faith/,212d5a70-3b98-4f77-976d-9f78d555a134.txt,Religion,religion
Reza Aslan is Wrong About Islam and This is Why,"This is a guest post written by Muhammad Syed and Sarah Haider (below). They are co-founders of Ex-Muslims of North America, a community-building organization for ex-Muslims across the non-theist spectrum, and can be reached at @MoTheAtheist and @SarahTheHaider.",http://www.patheos.com/blogs/friendlyatheist/2014/10/05/reza-aslan-is-wrong-about-islam-and-this-is-why/,47efd253-d6b0-4bd9-9b72-af1c4bc55265.txt,Religion,religion
Why I am an atheist and a naturalist,"A few years ago, I came to the rather life-changing conclusion that God doesn’t exist. In the past couple of years, my friends and family have noticed me becoming more vocal about my skepticism of theism and my pointed disdain for religion.",http://txfx.net/2012/01/09/why-i-am-an-atheist/,9dd19d62-6295-4bf0-8e46-f6e444006807.txt,Religion,religion
9 things you think you know about Jesus that are probably wrong,"Jesus has been described as the best known figure in history, and also the least known. If you mentioned the name “Jesus” and someone asked Jesus who, you might blink. Or laugh. Even people who don’t think Jesus was God mostly believe they know a fair bit about him.",http://www.salon.com/2015/02/27/9_things_you_think_you_know_about_jesus_that_are_probably_wrong_partner/,bbaedec1-f5e5-4f9b-a1fa-340aa622061e.txt,Religion,religion
In full: Lord Sacks speech that brought Vatican conference to its feet,"Among many speeches yesterday following Pope Francis’s address to the Humanum colloquium on complementarity, that of Lord Jonathan Sacks, the former Chief Rabbi of the United Kingdom, was the standout, bringing the audience of 300 in the synod hall to their feet.",https://cvcomment.org/2014/11/18/in-full-the-lord-sacks-speech-that-brought-the-vatican-conference-to-its-feet/,4e3544c6-57fd-473f-bcde-a39f5d2a3071.txt,Religion,religion
Jesus Was Not a White Conservative; Jesus Was a Jewish Palestinian Dissident,"Christians believe that Jesus Christ, the son of God, was born to the Virgin Mary in Bethlehem on 25 December. On Christmas, right-wing, racist white Christians throughout the US are celebrating the birth of this guy:",http://bennorton.com/jesus-was-not-a-white-conservative-jesus-was-a-palestinian-dissident/,248167c8-f59e-4be2-9f59-a70138557ddf.txt,Religion,religion
Ricky Gervais: Why I’m an Atheist,"Why don’t you believe in God? I get that question all the time. I always try to give a sensitive, reasoned answer. This is usually awkward, time consuming and pointless. People who believe in God don’t need proof of his existence, and they certainly don’t want evidence to the contrary.",https://blogs.wsj.com/speakeasy/2010/12/19/a-holiday-message-from-ricky-gervais-why-im-an-atheist/,93d0c7f3-c478-4372-9a22-be3a8381bd3d.txt,Religion,religion
What scares the new atheists,"The vocal fervour of today’s missionary atheism conceals a panic that religion is not only refusing to decline – but in fact flourishing               In 1929, the Thinker’s Library, a series established by the Rationalist Press Association to advance secular thinking and counter the influen",https://www.theguardian.com/world/2015/mar/03/what-scares-the-new-atheists,c44e3474-bee5-4a46-bd67-225ac353fa2a.txt,Religion,religion
Religion for the Nonreligious,"The mind…can make a heaven of hell, a hell of heaven. ― John Milton  The mind is certainly its own cosmos. — Alan Lightman",https://waitbutwhy.com/2014/10/religion-for-the-nonreligious.html,c7787276-d0b3-4820-ae75-a2664573e59f.txt,Religion,religion
What Does Islam Say About Being Gay?,"ISTANBUL — On June 29, Turkey’s 12th Gay Pride Parade was held on Istanbul’s crowded Istiklal Avenue. Thousands marched joyfully carrying rainbow flags until the police began dispersing them with water cannons.",https://www.nytimes.com/2015/07/29/opinion/mustafa-akyol-what-does-islam-say-about-being-gay.html,af648e31-402d-48fa-b8f2-14099bd052c5.txt,Religion,religion
The Church of U2,"A few years ago, I was caught up in a big research project about contemporary hymns (or “hymnody,” as they say in the trade). I listened to hundreds of hymns on Spotify; I interviewed a bunch of hymn experts.",https://www.newyorker.com/culture/cultural-comment/church-u2,e9b63f73-28e3-4151-988e-7f7a62ad1659.txt,Religion,religion
Listening to Young Atheists: Lessons for a Stronger Christianity,"When a Christian foundation interviewed college nonbelievers about how and why they left religion, surprising themes emerged.       I have known a lot of atheists. The late Christopher Hitchens was a friend with whom I debated, road tripped, and even had a lengthy private Bible study.",https://www.theatlantic.com/national/archive/2013/06/listening-to-young-atheists-lessons-for-a-stronger-christianity/276584/,ed8f115f-ec7c-405b-a879-f19c42a96734.txt,Religion,religion
How Will Young People Choose Their Religion?,"In the United States, fewer young Americans identify as religious or attend regular services than members of any other living generation. People in their 20s and early 30s account for more than a third of the country’s “nones,” an academic nickname for the religiously disaffiliated.",https://www.theatlantic.com/politics/archive/2016/03/how-will-young-people-choose-their-religion/474366/,94aec945-499d-45de-9e98-0e047a5fc5ff.txt,Religion,religion
"Dalai Lama: Behind Our Anxiety, the Fear of Being Unneeded","In many ways, there has never been a better time to be alive. Violence plagues some corners of the world, and too many still live under the grip of tyrannical regimes.",https://www.nytimes.com/2016/11/04/opinion/dalai-lama-behind-our-anxiety-the-fear-of-being-unneeded.html,f68b8154-fbab-40e3-b69e-099cf36070a9.txt,Religion,religion
Apocalypse Meow: How a Cult That Believes Cats Are Divine Beings Ended Up in Tennessee,"You might rattle off a quick list of things that Columbia, Tenn., is known for, if prompted: It’s the home of James K.",http://www.nashvillescene.com/news/cover-story/article/20832859/how-an-endtimes-cult-that-believes-cats-are-divine-beings-ended-up-in-tennessee,7f94239d-29db-4553-b669-79f44b12be10.txt,Religion,religion
America’s Changing Religious Landscape,"The Christian share of the U.S. population is declining, while the number of U.S. adults who do not identify with any organized religion is growing, according to an extensive new survey by the Pew Research Center.",http://www.pewforum.org/2015/05/12/americas-changing-religious-landscape/,a09ae5c1-9bf4-4cf0-8aab-afffc46b272d.txt,Religion,religion
Colleges Should Teach Religion to Their Students,"When students feel adrift, spiritual guidance might help.  I think religion should be taught in college. I’m not talking about “religious studies,” that is, the study of the phenomenon of religion.",http://www.theatlantic.com/education/archive/2014/03/colleges-should-teach-religion-to-their-students/284296/,83198b05-a2ce-4f45-95bf-e4e5349b5ce7.txt,Religion,religion
How secular family values stack up,More children are “growing up godless” than at any other time in our nation's history.,http://www.latimes.com/nation/la-oe-0115-zuckerman-secular-parenting-20150115-story.html,216ad0a3-ca84-4a33-b9e0-0f6cf82b7ddd.txt,Religion,religion
You Can Believe the Promises of God and Be Lost,"It is possible to believe the promises of God, and have the assurance of salvation, and yet be lost forever.",http://www.desiringgod.org/articles/you-can-believe-the-promises-of-god-and-be-lost,e2f6c556-0ae7-4ab6-a42d-df849686b93b.txt,Religion,religion
Way More Americans May Be Atheists Than We Thought,"After signing an executive order earlier this month that seeks to relax restrictions on the political activities of tax-exempt churches, President Trump said the order was an important affirmation of the American identity. “We’re a nation of believers,” he said.",https://fivethirtyeight.com/features/way-more-americans-may-be-atheists-than-we-thought/,4f5070ac-473d-493f-8d05-a6c2e20310dc.txt,Religion,religion
The Destruction of Mecca,"WHEN Malcolm X visited Mecca in 1964, he was enchanted. He found the city “as ancient as time itself,” and wrote that the partly constructed extension to the Sacred Mosque “will surpass the architectural beauty of India’s Taj Mahal.”",https://www.nytimes.com/2014/10/01/opinion/the-destruction-of-mecca.html,77396191-06bc-4dc4-b1b0-9b8601e00cd8.txt,Religion,religion
Why women are more religious than men,WOMEN are in general more likely to believe in and practice a religion than men are. The difference is not vast if you aggregate all creeds and countries (83.4% of women identify with a faith versus 79.9% of men) but for certain countries and faiths the gap is striking.,http://www.economist.com/blogs/economist-explains/2016/04/economist-explains-7,598d1cc6-804d-4d85-9304-23faa362e981.txt,Religion,religion
What is a cult?,"Cults, generally speaking, are a lot like pornography: you know them when you see them.",https://aeon.co/essays/theres-no-sharp-distinction-between-cult-and-regular-religion,791ae52b-8c76-489a-b92a-7ee2b27edb34.txt,Religion,religion
How to Win Your Next Political Argument,"You’ve probably gotten in a political argument in the recent past, whether with your nutso cousin at Thanksgiving or your militantly ignorant co-worker at a happy hour.  And you’ll probably get in another political argument sometime in the near future.",http://nymag.com/scienceofus/2014/05/how-to-win-your-next-political-argument.html,d9a1bcca-7f57-4d15-aa84-6a3dbb3fc1cc.txt,Religion,religion
God is on the ropes: The brilliant new science that has creationists and the Christian right terrified,"The Christian right’s obsessive hatred of Darwin is a wonder to behold, but it could someday be rivaled by the hatred of someone you’ve probably never even heard of. Darwin earned their hatred because he explained the evolution of life in a way that doesn’t require the hand of God.",http://www.salon.com/2015/01/03/god_is_on_the_ropes_the_brilliant_new_science_that_has_creationists_and_the_christian_right_terrified/,7ec305fe-0a9b-4a05-a502-406c3791aa91.txt,Religion,religion
The Pope in the Attic: Benedict in the Time of Francis,"What’s it like for the first living ex-pope in 600 years to watch from up close as the successor he enabled dismantles his legacy?   These days, he is an autoclaustrato, a self-cloistered contemplative in an order with a membership of one.",http://www.theatlantic.com/magazine/archive/2014/05/the-pope-in-the-attic/359816/,86fcb901-3399-4baa-a767-c56374a04a8f.txt,Religion,religion
Seven Important Lessons from World Religions Everyone Should Know,"It doesn't matter if you're an atheist, devout follower of your faith, an agnostic, or anywhere in between—there's wisdom to be learned from the world's religions. Here are some of the most important, universally applicable teachings from sacred texts everyone would benefit from learning.",http://lifehacker.com/seven-important-lessons-from-world-religions-everyone-s-1613615832,46c89547-4a55-4f5f-b2fe-9146dd5482e2.txt,Religion,religion
Why I don’t believe in God,"R., a Catholic and loyal MR reader, emails me:  I would be interested in a post explaining why you *don’t* believe in (some form of) God.",http://marginalrevolution.com/marginalrevolution/2017/05/dont-believe-god.html,b7d82402-00c8-456d-b198-5c0b4a38fe94.txt,Religion,religion
"Neuroscientist Sam Harris on Happiness, Spirituality Without Religion, and How to Cultivate the Art of Presence","Nietzsche’s famous proclamation that “God is dead” is among modern history’s most oft-cited aphorisms, and yet as is often the case with its ilk, such quotations often miss the broader context in a way that bespeaks the lazy reductionism with which we tend to approach questions of spirit",https://www.brainpickings.org/2014/09/15/sam-harris-waking-up-spirituality/,5132c93d-17ed-4b9e-b083-7aa3cb69c10d.txt,Religion,religion
Losing my religion for equality,Women and girls have been discriminated against for too long in a twisted interpretation of the word of God.  I HAVE been a practising Christian all my life and a deacon and Bible teacher for many years.,http://www.theage.com.au/federal-politics/losing-my-religion-for-equality-20090714-dk0v.html,88e66be4-1195-47d7-b624-53548f02557e.txt,Religion,religion
"Humans Evolved to Believe In God, This Theory Argues","More than eight in ten people worldwide have some sort of religious belief, according to a Pew Research Center study. Approximately one third of those people are Christian.  Even though the percentage of people who identify as atheist is on the rise, the world is an overwhelmingly devout place.",https://motherboard.vice.com/en_us/article/this-theory-says-our-brains-are-hardwired-to-believe-in-god,d1af9926-fde4-4efe-a4e2-f44ad63118a8.txt,Religion,religion
"Atheism Should End Religion, Not Replace It","Religion cannot and should not be replaced by atheism.  Religion needs to go away and not be replaced by anything.  Atheism is not a religion. It’s the absence of religion, and that’s a wonderful thing.    Religion is not morality.",https://www.nytimes.com/roomfordebate/2013/01/22/is-atheism-a-religion/atheism-should-end-religion-not-replace-it,a6025525-0c92-422b-a282-485dfba27537.txt,Religion,religion
40 Questions for Christians Now Waving Rainbow Flags,"For evangelicals who lament last Friday’s Supreme Court decision, it’s been a hard few days. We aren’t asking for emotional pity, nor do I suspect many people are eager to give us any. Our pain is not sacred.",https://blogs.thegospelcoalition.org/kevindeyoung/2015/07/01/40-questions-for-christians-now-waving-rainbow-flags/,226786eb-482b-4405-9d39-d5f41bf9701b.txt,Religion,religion
Critical thinking suppressed in brains of people who believe in the supernatural,The opposition between religious beliefs and scientific evidence can be explained by difference in brain structures and cognitive activity. Scientists have found critical thinking is suppressed in the brains of people who believe in the supernatural.,http://www.ibtimes.co.uk/critical-thinking-suppressed-brains-people-who-believe-supernatural-1551233,ff34b96f-5d3e-4aab-beba-4af7dd86ee8f.txt,Religion,religion
"I was a rural, homeschooled Christian kid. Then I converted to Islam.","Since converting to Islam in 2009, I have been asked this question more times than I can remember. It's a kind of verbal squint: You look white, but...",http://www.vox.com/2015/8/17/9156507/christian-muslim-convert,35d27fe1-8a7c-4d3e-9261-0656389fd4b0.txt,Religion,religion
The True Believers Sam Harris and Graeme Wood discuss the Islamic State,"Graeme Wood writes for The Atlantic, where he covers a wide range of subjects, including education, science, books, and politics, and he has reported frequently from the Middle East since the early 2000s.",https://www.samharris.org/blog/item/the-true-believers/,300e3ef4-858f-4d67-925e-23ea68a7e856.txt,Religion,religion
Everyone’s a Biblical Literalist Until You Bring Up Gluttony,"…Or divorce, or gossip, or slavery, or head coverings, or Jesus’ teachings on nonviolence, or the “abomination” of eating shellfish and the hell-worthy sin of calling other people idiots. Then we need a little context. Then we need a little grace. Then we need a little room to disagree.",https://rachelheldevans.com/blog/literalist-gluttony,06e17949-c509-4ecc-95df-73c2ee505832.txt,Religion,religion
Practicing Islam in Short Shorts,"The scenario I'm about to describe has happened to me more times than I can count, in more cities than I can remember, mostly in Western cities here in the U.S. and Europe.  I walk into a store. There's a woman shopping in the store that I can clearly identify as Muslim.",http://truestories.gawker.com/practicing-islam-in-short-shorts-1683991294,b1fd3a97-84f7-49d4-a134-4b4a3be7c6b7.txt,Religion,religion
"Reza Aslan: Sam Harris and “New Atheists” aren’t new, aren’t even atheists","Not long ago, I gave an interview in which I said that my biggest problem with so-called New Atheists like Sam Harris and Richard Dawkins is that they give atheism a bad name.",http://www.salon.com/2014/11/21/reza_aslan_sam_harris_and_new_atheists_arent_new_arent_even_atheists/,7710a6de-ca06-4a81-a73e-5e28d70461f8.txt,Religion,religion
